session_id,time_seconds,percent,angle
161,4.867224,51.0,67.331355
161,4.96266,52.0,88.53286
161,5.058096,53.0,88.140577
161,5.153532,54.0,81.706308
161,5.248967,55.0,81.1829
161,5.344403,56.0,72.248394
161,5.439839,57.0,58.760719
161,5.535275,58.0,43.440459
161,5.63071,59.0,28.297877
161,5.726146,60.0,21.304583
161,5.821582,61.0,16.401559
161,5.917018,62.0,16.597716
161,6.012454,63.0,26.448569
161,6.107889,64.0,52.054284
161,6.203325,65.0,85.468464
161,6.298761,66.0,95.790706
161,6.394197,67.0,92.410689
161,6.489632,68.0,81.756566
161,6.585068,69.0,78.62297
161,6.680504,70.0,66.079816
161,6.77594,71.0,55.82757
161,6.871375,72.0,41.21091
161,6.966811,73.0,28.046537
161,7.062247,74.0,20.749879
161,7.157683,75.0,17.204917
161,7.253119,76.0,20.210247
161,7.348554,77.0,47.934555
161,7.44399,78.0,72.82119
161,7.539426,79.0,89.244333
161,7.634862,80.0,88.728714
161,7.730297,81.0,82.154061
161,7.825733,82.0,79.37352
161,7.921169,83.0,71.475957
161,8.016605,84.0,52.277303
161,8.11204,85.0,39.975072
161,8.207476,86.0,22.928068
161,8.302912,87.0,13.449154
161,8.398348,88.0,8.463234
161,8.493784,89.0,10.996864
161,8.589219,90.0,16.562991
161,8.684655,91.0,47.55702
161,8.780091,92.0,71.179048
161,8.875527,93.0,88.869781
161,8.970962,94.0,79.575888
161,9.066398,95.0,56.676919
161,9.161834,96.0,28.897428
161,9.25727,97.0,20.208086
161,9.352705,98.0,16.683774
161,9.448141,99.0,12.493313
161,9.543577,100.0,9.51
162,0.0,0.0,2.67
162,0.095436,1.0,4.539526
162,0.190872,2.0,8.223611
162,0.286307,3.0,21.620162
162,0.381743,4.0,34.936016
162,0.477179,5.0,57.40495
162,0.572615,6.0,81.807714
162,0.66805,7.0,92.93492
162,0.763486,8.0,89.049979
162,0.858922,9.0,81.576951
162,0.954358,10.0,75.366686
162,1.049793,11.0,75.467253
162,1.145229,12.0,65.540961
162,1.240665,13.0,52.962967
162,1.336101,14.0,35.802589
162,1.431537,15.0,21.821492
162,1.526972,16.0,8.825201
162,1.622408,17.0,5.234592
162,1.717844,18.0,12.664391
162,1.81328,19.0,23.276267
162,1.908715,20.0,70.288578
162,2.004151,21.0,90.242518
162,2.099587,22.0,97.811859
162,2.195023,23.0,89.583709
162,2.290458,24.0,79.817361
162,2.385894,25.0,77.6986
162,2.48133,26.0,65.424742
162,2.576766,27.0,51.468742
162,2.672202,28.0,35.465852
162,2.767637,29.0,18.804059
162,2.863073,30.0,7.722807
162,2.958509,31.0,7.320629
162,3.053945,32.0,9.704102
162,3.14938,33.0,36.315374
162,3.244816,34.0,67.257871
162,3.340252,35.0,99.272845
162,3.435688,36.0,102.237411
162,3.531123,37.0,87.855985
162,3.626559,38.0,79.098168
162,3.721995,39.0,69.00155
162,3.817431,40.0,58.397696
162,3.912867,41.0,37.981902
162,4.008302,42.0,24.72674
162,4.103738,43.0,11.094717
162,4.199174,44.0,7.054269
162,4.29461,45.0,11.592989
162,4.390045,46.0,23.705095
162,4.485481,47.0,54.753555
162,4.580917,48.0,86.940698
162,4.676353,49.0,100.988548
162,4.771789,50.0,87.069389
162,4.867224,51.0,76.5443
162,4.96266,52.0,67.816371
162,5.058096,53.0,57.479199
162,5.153532,54.0,37.096421
162,5.248967,55.0,24.705842
162,5.344403,56.0,10.825275
162,5.439839,57.0,9.211444
162,5.535275,58.0,18.246538
162,5.63071,59.0,37.458204
162,5.726146,60.0,83.283425
162,5.821582,61.0,95.714478
162,5.917018,62.0,93.51757
162,6.012454,63.0,81.750629
162,6.107889,64.0,68.756267
162,6.203325,65.0,55.554615
162,6.298761,66.0,38.321339
162,6.394197,67.0,22.881423
162,6.489632,68.0,12.148863
162,6.585068,69.0,7.369013
162,6.680504,70.0,11.44241
162,6.77594,71.0,42.117952
162,6.871375,72.0,74.088324
162,6.966811,73.0,92.912444
162,7.062247,74.0,90.415806
162,7.157683,75.0,80.668689
162,7.253119,76.0,77.651077
162,7.348554,77.0,61.020522
162,7.44399,78.0,49.362279
162,7.539426,79.0,29.214074
162,7.634862,80.0,16.732405
162,7.730297,81.0,9.267192
162,7.825733,82.0,9.370175
162,7.921169,83.0,16.075665
162,8.016605,84.0,36.576492
162,8.11204,85.0,62.570662
162,8.207476,86.0,85.491313
162,8.302912,87.0,91.519325
162,8.398348,88.0,71.980456
162,8.493784,89.0,41.694012
162,8.589219,90.0,23.489876
162,8.684655,91.0,14.498652
162,8.780091,92.0,9.026411
162,8.875527,93.0,7.881077
162,8.970962,94.0,5.744816
162,9.066398,95.0,5.352956
162,9.161834,96.0,5.232507
162,9.25727,97.0,5.331017
162,9.352705,98.0,5.748747
162,9.448141,99.0,5.53198
162,9.543577,100.0,5.52
163,0.0,0.0,1.95
163,0.095436,1.0,2.50277
163,0.190872,2.0,2.688121
163,0.286307,3.0,6.580041
163,0.381743,4.0,26.366804
163,0.477179,5.0,57.592624
163,0.572615,6.0,77.967889
163,0.66805,7.0,80.754729
163,0.763486,8.0,72.335205
163,0.858922,9.0,66.947237
163,0.954358,10.0,68.449217
163,1.049793,11.0,65.089248
163,1.145229,12.0,55.790099
163,1.240665,13.0,44.811153
163,1.336101,14.0,28.924966
163,1.431537,15.0,14.165705
163,1.526972,16.0,7.342325
163,1.622408,17.0,8.901381
163,1.717844,18.0,18.406319
163,1.81328,19.0,48.214656
163,1.908715,20.0,87.837631
163,2.004151,21.0,96.323647
163,2.099587,22.0,82.78809
163,2.195023,23.0,76.594115
163,2.290458,24.0,73.762169
163,2.385894,25.0,63.413
163,2.48133,26.0,46.433739
163,2.576766,27.0,32.675221
163,2.672202,28.0,20.506159
163,2.767637,29.0,13.818596
163,2.863073,30.0,14.637376
163,2.958509,31.0,18.553697
163,3.053945,32.0,29.177418
163,3.14938,33.0,71.874511
163,3.244816,34.0,104.344104
163,3.340252,35.0,94.311105
163,3.435688,36.0,79.080687
163,3.531123,37.0,71.167918
163,3.626559,38.0,63.42123
163,3.721995,39.0,45.713191
163,3.817431,40.0,37.504492
163,3.912867,41.0,17.812161
163,4.008302,42.0,9.647915
163,4.103738,43.0,11.453281
163,4.199174,44.0,20.914969
163,4.29461,45.0,59.300447
163,4.390045,46.0,82.12459
163,4.485481,47.0,94.037672
163,4.580917,48.0,83.833268
163,4.676353,49.0,77.274187
163,4.771789,50.0,71.822542
163,4.867224,51.0,60.533568
163,4.96266,52.0,47.985319
163,5.058096,53.0,32.113345
163,5.153532,54.0,16.671804
163,5.248967,55.0,7.351707
163,5.344403,56.0,5.901766
163,5.439839,57.0,11.395899
163,5.535275,58.0,34.252423
163,5.63071,59.0,59.607132
163,5.726146,60.0,89.316004
163,5.821582,61.0,91.075902
163,5.917018,62.0,80.806234
163,6.012454,63.0,77.243862
163,6.107889,64.0,66.046023
163,6.203325,65.0,52.528282
163,6.298761,66.0,30.042675
163,6.394197,67.0,19.501425
163,6.489632,68.0,8.892628
163,6.585068,69.0,7.61287
163,6.680504,70.0,12.326021
163,6.77594,71.0,31.644791
163,6.871375,72.0,66.641553
163,6.966811,73.0,86.709296
163,7.062247,74.0,90.828849
163,7.157683,75.0,81.626967
163,7.253119,76.0,78.456321
163,7.348554,77.0,68.894909
163,7.44399,78.0,56.645274
163,7.539426,79.0,38.587971
163,7.634862,80.0,21.676417
163,7.730297,81.0,9.258019
163,7.825733,82.0,8.622157
163,7.921169,83.0,10.894649
163,8.016605,84.0,15.889366
163,8.11204,85.0,46.711655
163,8.207476,86.0,67.256809
163,8.302912,87.0,94.950599
163,8.398348,88.0,85.858037
163,8.493784,89.0,55.274934
163,8.589219,90.0,28.867786
163,8.684655,91.0,2.66453
163,8.780091,92.0,0.851089
163,8.875527,93.0,0.316589
163,8.970962,94.0,0.933844
163,9.066398,95.0,0.528583
163,9.161834,96.0,0.552853
163,9.25727,97.0,0.876823
163,9.352705,98.0,1.156834
163,9.448141,99.0,2.004984
163,9.543577,100.0,3.43
164,0.0,0.0,6.63
164,0.095436,1.0,6.67972
164,0.190872,2.0,7.240017
164,0.286307,3.0,9.598126
164,0.381743,4.0,24.948236
164,0.477179,5.0,54.657101
164,0.572615,6.0,79.032394
164,0.66805,7.0,90.416864
164,0.763486,8.0,85.882012
164,0.858922,9.0,75.987029
164,0.954358,10.0,71.368715
164,1.049793,11.0,69.187325
164,1.145229,12.0,61.173588
164,1.240665,13.0,46.64223
164,1.336101,14.0,34.472346
164,1.431537,15.0,19.507991
164,1.526972,16.0,13.479681
164,1.622408,17.0,9.266426
164,1.717844,18.0,13.645123
164,1.81328,19.0,30.185894
164,1.908715,20.0,61.456116
164,2.004151,21.0,89.476659
164,2.099587,22.0,92.891829
164,2.195023,23.0,79.681369
164,2.290458,24.0,75.66713
164,2.385894,25.0,70.733111
164,2.48133,26.0,59.768177
164,2.576766,27.0,40.161204
164,2.672202,28.0,26.641007
164,2.767637,29.0,12.000859
164,2.863073,30.0,11.030998
164,2.958509,31.0,17.517879
164,3.053945,32.0,27.947989
164,3.14938,33.0,67.843914
164,3.244816,34.0,92.435643
164,3.340252,35.0,93.613754
164,3.435688,36.0,81.776122
164,3.531123,37.0,79.633444
164,3.626559,38.0,72.82328
164,3.721995,39.0,53.156653
164,3.817431,40.0,38.924149
164,3.912867,41.0,27.506675
164,4.008302,42.0,16.959345
164,4.103738,43.0,19.282049
164,4.199174,44.0,30.140128
164,4.29461,45.0,55.272904
164,4.390045,46.0,88.931203
164,4.485481,47.0,93.431817
164,4.580917,48.0,84.945238
164,4.676353,49.0,77.919709
164,4.771789,50.0,67.565111
164,4.867224,51.0,54.831282
164,4.96266,52.0,37.201163
164,5.058096,53.0,23.540496
164,5.153532,54.0,12.462801
164,5.248967,55.0,13.851553
164,5.344403,56.0,27.915275
164,5.439839,57.0,57.850713
164,5.535275,58.0,92.214722
164,5.63071,59.0,97.828533
164,5.726146,60.0,83.748648
164,5.821582,61.0,77.882137
164,5.917018,62.0,70.064819
164,6.012454,63.0,59.65359
164,6.107889,64.0,40.207959
164,6.203325,65.0,28.601216
164,6.298761,66.0,13.749722
164,6.394197,67.0,11.932793
164,6.489632,68.0,20.681038
164,6.585068,69.0,40.225458
164,6.680504,70.0,76.938727
164,6.77594,71.0,93.018156
164,6.871375,72.0,88.53697
164,6.966811,73.0,77.928639
164,7.062247,74.0,76.387546
164,7.157683,75.0,70.939153
164,7.253119,76.0,55.920242
164,7.348554,77.0,37.798193
164,7.44399,78.0,21.126793
164,7.539426,79.0,13.616123
164,7.634862,80.0,14.630176
164,7.730297,81.0,18.501148
164,7.825733,82.0,32.369355
164,7.921169,83.0,64.545982
164,8.016605,84.0,88.56627
164,8.11204,85.0,90.804061
164,8.207476,86.0,77.564708
164,8.302912,87.0,39.566621
164,8.398348,88.0,12.351686
164,8.493784,89.0,7.597007
164,8.589219,90.0,9.330929
164,8.684655,91.0,7.968646
164,8.780091,92.0,8.107385
164,8.875527,93.0,9.832335
164,8.970962,94.0,10.563974
164,9.066398,95.0,11.702328
164,9.161834,96.0,13.139913
164,9.25727,97.0,18.054414
164,9.352705,98.0,21.997478
164,9.448141,99.0,23.976327
164,9.543577,100.0,25.51
165,0.0,0.0,9.12
165,0.095436,1.0,9.487413
165,0.190872,2.0,10.185852
165,0.286307,3.0,12.519776
165,0.381743,4.0,23.09986
165,0.477179,5.0,40.806646
165,0.572615,6.0,70.468875
165,0.66805,7.0,93.41624
165,0.763486,8.0,94.550511
165,0.858922,9.0,86.766669
165,0.954358,10.0,73.252592
165,1.049793,11.0,73.156654
165,1.145229,12.0,71.289032
165,1.240665,13.0,61.733667
165,1.336101,14.0,46.68741
165,1.431537,15.0,33.589721
165,1.526972,16.0,22.623601
165,1.622408,17.0,13.956558
165,1.717844,18.0,14.119234
165,1.81328,19.0,22.813927
165,1.908715,20.0,37.423164
165,2.004151,21.0,79.182518
165,2.099587,22.0,98.92451
165,2.195023,23.0,90.003275
165,2.290458,24.0,77.296891
165,2.385894,25.0,71.86325
165,2.48133,26.0,61.30241
165,2.576766,27.0,46.690799
165,2.672202,28.0,31.911132
165,2.767637,29.0,20.573394
165,2.863073,30.0,15.915281
165,2.958509,31.0,15.015722
165,3.053945,32.0,25.968997
165,3.14938,33.0,50.757611
165,3.244816,34.0,83.997
165,3.340252,35.0,99.121232
165,3.435688,36.0,93.118982
165,3.531123,37.0,79.080471
165,3.626559,38.0,72.595189
165,3.721995,39.0,63.066693
165,3.817431,40.0,47.366871
165,3.912867,41.0,33.111681
165,4.008302,42.0,20.08939
165,4.103738,43.0,14.25774
165,4.199174,44.0,14.858877
165,4.29461,45.0,23.7566
165,4.390045,46.0,51.209137
165,4.485481,47.0,81.61058
165,4.580917,48.0,91.709158
165,4.676353,49.0,86.151015
165,4.771789,50.0,81.06931
165,4.867224,51.0,75.292622
165,4.96266,52.0,64.879676
165,5.058096,53.0,42.8159
165,5.153532,54.0,30.240172
165,5.248967,55.0,14.496025
165,5.344403,56.0,12.870136
165,5.439839,57.0,13.444515
165,5.535275,58.0,29.751233
165,5.63071,59.0,57.991517
165,5.726146,60.0,92.887453
165,5.821582,61.0,100.228294
165,5.917018,62.0,86.066611
165,6.012454,63.0,77.195378
165,6.107889,64.0,73.387914
165,6.203325,65.0,60.053685
165,6.298761,66.0,41.587964
165,6.394197,67.0,27.428417
165,6.489632,68.0,15.662669
165,6.585068,69.0,11.524719
165,6.680504,70.0,14.70313
165,6.77594,71.0,33.812885
165,6.871375,72.0,61.746821
165,6.966811,73.0,90.677167
165,7.062247,74.0,97.166234
165,7.157683,75.0,82.133115
165,7.253119,76.0,74.488564
165,7.348554,77.0,67.548543
165,7.44399,78.0,55.342694
165,7.539426,79.0,42.971393
165,7.634862,80.0,25.705765
165,7.730297,81.0,12.486039
165,7.825733,82.0,7.91016
165,7.921169,83.0,10.023492
165,8.016605,84.0,18.615217
165,8.11204,85.0,46.11118
165,8.207476,86.0,80.552128
165,8.302912,87.0,99.817132
165,8.398348,88.0,100.2374
165,8.493784,89.0,85.844451
165,8.589219,90.0,17.274222
165,8.684655,91.0,7.10896
165,8.780091,92.0,5.994543
165,8.875527,93.0,5.183973
165,8.970962,94.0,4.018134
165,9.066398,95.0,4.309734
165,9.161834,96.0,4.52355
165,9.25727,97.0,4.858134
165,9.352705,98.0,6.450778
165,9.448141,99.0,8.645776
165,9.543577,100.0,11.76
166,0.0,0.0,14.67
166,0.095436,1.0,25.013511
166,0.190872,2.0,45.69968
166,0.286307,3.0,56.940574
166,0.381743,4.0,61.901251
166,0.477179,5.0,61.4472
166,0.572615,6.0,54.141438
166,0.66805,7.0,48.013948
166,0.763486,8.0,47.41036
166,0.858922,9.0,49.16556
166,0.954358,10.0,44.324456
166,1.049793,11.0,36.366988
166,1.145229,12.0,25.549335
166,1.240665,13.0,15.518901
166,1.336101,14.0,10.551789
166,1.431537,15.0,7.085572
166,1.526972,16.0,5.660747
166,1.622408,17.0,5.627197
166,1.717844,18.0,12.589757
166,1.81328,19.0,34.128912
166,1.908715,20.0,64.197841
166,2.004151,21.0,86.309146
166,2.099587,22.0,90.555872
166,2.195023,23.0,79.88884
166,2.290458,24.0,68.312153
166,2.385894,25.0,65.37795
166,2.48133,26.0,54.562327
166,2.576766,27.0,42.14315
166,2.672202,28.0,26.371081
166,2.767637,29.0,15.363286
166,2.863073,30.0,5.073673
166,2.958509,31.0,2.354469
166,3.053945,32.0,4.058153
166,3.14938,33.0,20.579758
166,3.244816,34.0,60.394016
166,3.340252,35.0,84.403078
166,3.435688,36.0,85.524059
166,3.531123,37.0,67.287655
166,3.626559,38.0,58.017498
