session_id,repetition_no,time_seconds,percent,angle
129,1,0.772856,28.0,42.211293
129,1,0.800458,29.0,46.644424
129,1,0.82806,30.0,50.499321
129,1,0.855662,31.0,54.354184
129,1,0.883264,32.0,58.209081
129,1,0.910866,33.0,61.772087
129,1,0.938468,34.0,64.902969
129,1,0.96607,35.0,68.033851
129,1,0.993672,36.0,71.164705
129,1,1.021274,37.0,73.982432
129,1,1.048876,38.0,76.557979
129,1,1.076478,39.0,79.133548
129,1,1.10408,40.0,81.709095
129,1,1.131682,41.0,84.284665
129,1,1.159284,42.0,86.396868
129,1,1.186886,43.0,88.320355
129,1,1.214488,44.0,89.919356
129,1,1.24209,45.0,91.239108
129,1,1.269692,46.0,92.558871
129,1,1.297294,47.0,93.878622
129,1,1.324896,48.0,95.198385
129,1,1.352498,49.0,96.493669
129,1,1.3801,50.0,97.579667
129,1,1.407702,51.0,98.413451
129,1,1.435304,52.0,98.968278
129,1,1.462906,53.0,99.523109
129,1,1.490508,54.0,100.077936
129,1,1.51811,55.0,100.231144
129,1,1.545712,56.0,100.188196
129,1,1.573314,57.0,100.145247
129,1,1.600916,58.0,99.810847
129,1,1.628518,59.0,99.060772
129,1,1.65612,60.0,98.310697
129,1,1.683722,61.0,97.560629
129,1,1.711324,62.0,96.760503
129,1,1.738926,63.0,95.251164
129,1,1.766528,64.0,93.741811
129,1,1.79413,65.0,92.232472
129,1,1.821732,66.0,90.446164
129,1,1.849334,67.0,87.883537
129,1,1.876936,68.0,85.320932
129,1,1.904538,69.0,82.758305
129,1,1.93214,70.0,80.195701
129,1,1.959742,71.0,77.194705
129,1,1.987344,72.0,73.458171
129,1,2.014946,73.0,69.726027
129,1,2.042548,74.0,66.01158
129,1,2.07015,75.0,62.2971
129,1,2.097752,76.0,58.58262
129,1,2.125354,77.0,54.868173
129,1,2.152956,78.0,51.153693
129,1,2.180558,79.0,45.731808
129,1,2.20816,80.0,40.163404
129,1,2.235762,81.0,36.918587
129,1,2.263364,82.0,33.673742
129,1,2.290966,83.0,30.428926
129,1,2.318568,84.0,27.630901
129,1,2.34617,85.0,25.721202
129,1,2.373772,86.0,23.811519
129,1,2.401374,87.0,21.90182
129,1,2.428976,88.0,19.992138
129,1,2.456578,89.0,19.061084
129,1,2.48418,90.0,18.141516
129,1,2.511782,91.0,17.221939
129,1,2.539384,92.0,16.302363
129,1,2.566986,93.0,16.282965
129,1,2.594588,94.0,16.848972
129,1,2.62219,95.0,17.230546
129,1,2.649792,96.0,17.370438
129,1,2.677394,97.0,17.510328
129,1,2.704996,98.0,17.650219
129,1,2.732598,99.0,17.790109
129,1,2.7602,100.0,17.93
129,2,0.0,0.0,17.93
129,2,0.027602,1.0,17.887867
129,2,0.055204,2.0,17.860925
129,2,0.082806,3.0,17.968814
129,2,0.110408,4.0,18.076702
129,2,0.13801,5.0,18.18459
129,2,0.165612,6.0,18.292477
129,2,0.193214,7.0,18.400365
129,2,0.220816,8.0,18.86457
129,2,0.248418,9.0,19.769119
129,2,0.27602,10.0,20.673667
129,2,0.303622,11.0,22.500343
129,2,0.331224,12.0,24.412009
129,2,0.358826,13.0,26.323694
129,2,0.386428,14.0,28.235359
129,2,0.41403,15.0,30.147025
129,2,0.441632,16.0,32.67868
129,2,0.469234,17.0,35.355646
129,2,0.496836,18.0,38.03264
129,2,0.524438,19.0,40.709606
129,2,0.55204,20.0,43.006585
129,2,0.579642,21.0,44.682923
129,2,0.607244,22.0,46.359261
129,2,0.634846,23.0,48.035617
129,2,0.662448,24.0,49.711955
129,2,0.69005,25.0,51.388293
129,2,0.717652,26.0,53.064631
129,2,0.745254,27.0,61.225247
129,2,0.772856,28.0,65.989518
129,2,0.800458,29.0,67.734537
129,2,0.82806,30.0,69.479556
129,2,0.855662,31.0,71.224574
129,2,0.883264,32.0,72.969593
129,2,0.910866,33.0,74.745509
129,2,0.938468,34.0,76.839004
129,2,0.96607,35.0,78.9325
129,2,0.993672,36.0,80.821396
129,2,1.021274,37.0,82.547543
129,2,1.048876,38.0,84.273707
129,2,1.076478,39.0,85.999854
129,2,1.10408,40.0,87.726
129,2,1.131682,41.0,89.214247
129,2,1.159284,42.0,90.458495
129,2,1.186886,43.0,91.702755
129,2,1.214488,44.0,92.947003
129,2,1.24209,45.0,94.15037
129,2,1.269692,46.0,95.00708
129,2,1.297294,47.0,95.863789
129,2,1.324896,48.0,96.720507
129,2,1.352498,49.0,97.577217
129,2,1.3801,50.0,98.433926
129,2,1.407702,51.0,99.093583
129,2,1.435304,52.0,99.468832
129,2,1.462906,53.0,99.844085
129,2,1.490508,54.0,99.708346
129,2,1.51811,55.0,99.501367
129,2,1.545712,56.0,99.294387
129,2,1.573314,57.0,99.087408
129,2,1.600916,58.0,98.880426
129,2,1.628518,59.0,98.673446
129,2,1.65612,60.0,97.906889
129,2,1.683722,61.0,96.679758
129,2,1.711324,62.0,95.386322
129,2,1.738926,63.0,94.057136
129,2,1.766528,64.0,92.727964
129,2,1.79413,65.0,91.398792
129,2,1.821732,66.0,90.069619
129,2,1.849334,67.0,88.395035
129,2,1.876936,68.0,86.476899
129,2,1.904538,69.0,84.558783
129,2,1.93214,70.0,82.151667
129,2,1.959742,71.0,79.074623
129,2,1.987344,72.0,75.997579
129,2,2.014946,73.0,72.920504
129,2,2.042548,74.0,69.84346
129,2,2.07015,75.0,66.68
129,2,2.097752,76.0,63.362007
129,2,2.125354,77.0,60.044014
129,2,2.152956,78.0,56.725986
129,2,2.180558,79.0,53.407993
129,2,2.20816,80.0,50.506689
129,2,2.235762,81.0,47.637582
129,2,2.263364,82.0,44.768475
129,2,2.290966,83.0,41.899339
129,2,2.318568,84.0,39.030232
129,2,2.34617,85.0,36.161126
129,2,2.373772,86.0,32.860062
129,2,2.401374,87.0,29.215393
129,2,2.428976,88.0,25.570688
129,2,2.456578,89.0,22.922039
129,2,2.48418,90.0,21.569167
129,2,2.511782,91.0,20.216294
129,2,2.539384,92.0,18.863422
129,2,2.566986,93.0,17.510536
129,2,2.594588,94.0,16.405385
129,2,2.62219,95.0,15.719667
129,2,2.649792,96.0,15.033948
129,2,2.677394,97.0,14.526749
129,2,2.704996,98.0,14.704501
129,2,2.732598,99.0,14.88225
129,2,2.7602,100.0,15.06
129,3,0.0,0.0,15.06
129,3,0.027602,1.0,15.118611
129,3,0.055204,2.0,15.177223
129,3,0.082806,3.0,15.235834
129,3,0.110408,4.0,15.707931
129,3,0.13801,5.0,16.211663
129,3,0.165612,6.0,16.715394
129,3,0.193214,7.0,17.21913
129,3,0.220816,8.0,18.750563
129,3,0.248418,9.0,21.151542
129,3,0.27602,10.0,23.552521
129,3,0.303622,11.0,26.340556
129,3,0.331224,12.0,29.1539
129,3,0.358826,13.0,31.967243
129,3,0.386428,14.0,36.360566
129,3,0.41403,15.0,39.785783
129,3,0.441632,16.0,42.226737
129,3,0.469234,17.0,44.667692
129,3,0.496836,18.0,47.108647
129,3,0.524438,19.0,49.549619
129,3,0.55204,20.0,55.852367
129,3,0.579642,21.0,61.76509
129,3,0.607244,22.0,65.003458
129,3,0.634846,23.0,68.241849
129,3,0.662448,24.0,71.409082
129,3,0.69005,25.0,74.417139
129,3,0.717652,26.0,77.425197
129,3,0.745254,27.0,80.261788
129,3,0.772856,28.0,82.627749
129,3,0.800458,29.0,84.993693
129,3,0.82806,30.0,87.359637
129,3,0.855662,31.0,89.725581
129,3,0.883264,32.0,92.099563
129,3,0.910866,33.0,94.474624
129,3,0.938468,34.0,95.886961
129,3,0.96607,35.0,96.858972
129,3,0.993672,36.0,97.830991
129,3,1.021274,37.0,98.703594
129,3,1.048876,38.0,98.999906
129,3,1.076478,39.0,98.683949
129,3,1.10408,40.0,98.243422
129,3,1.131682,41.0,97.802898
129,3,1.159284,42.0,96.458643
129,3,1.186886,43.0,94.872881
129,3,1.214488,44.0,93.287107
129,3,1.24209,45.0,90.791154
129,3,1.269692,46.0,87.937802
129,3,1.297294,47.0,85.084451
129,3,1.324896,48.0,82.231078
129,3,1.352498,49.0,78.068924
129,3,1.3801,50.0,73.447583
129,3,1.407702,51.0,67.668537
129,3,1.435304,52.0,61.87231
129,3,1.462906,53.0,56.076041
129,3,1.490508,54.0,50.279813
129,3,1.51811,55.0,42.37048
129,3,1.545712,56.0,34.38992
129,3,1.573314,57.0,29.424203
129,3,1.600916,58.0,24.458521
129,3,1.628518,59.0,20.088977
129,3,1.65612,60.0,17.950206
129,3,1.683722,61.0,15.81142
129,3,1.711324,62.0,14.324841
129,3,1.738926,63.0,13.313388
129,3,1.766528,64.0,12.301936
129,3,1.79413,65.0,11.331218
129,3,1.821732,66.0,10.912487
129,3,1.849334,67.0,10.493756
129,3,1.876936,68.0,10.184032
129,3,1.904538,69.0,9.999405
129,3,1.93214,70.0,9.81478
129,3,1.959742,71.0,9.630154
129,3,1.987344,72.0,9.47206
129,3,2.014946,73.0,9.625916
129,3,2.042548,74.0,9.689715
129,3,2.07015,75.0,9.565182
129,3,2.097752,76.0,9.440649
129,3,2.125354,77.0,9.316116
129,3,2.152956,78.0,9.191583
129,3,2.180558,79.0,9.145544
129,3,2.20816,80.0,9.090685
129,3,2.235762,81.0,9.02414
129,3,2.263364,82.0,8.957596
129,3,2.290966,83.0,8.891052
129,3,2.318568,84.0,8.845307
129,3,2.34617,85.0,8.8681
129,3,2.373772,86.0,8.893314
129,3,2.401374,87.0,8.921173
129,3,2.428976,88.0,8.949031
129,3,2.456578,89.0,8.97689
129,3,2.48418,90.0,9.0262
129,3,2.511782,91.0,9.09458
129,3,2.539384,92.0,9.076298
129,3,2.566986,93.0,9.032784
129,3,2.594588,94.0,8.989269
129,3,2.62219,95.0,8.945754
129,3,2.649792,96.0,8.90224
129,3,2.677394,97.0,8.93162
129,3,2.704996,98.0,8.954413
129,3,2.732598,99.0,8.977207
129,3,2.7602,100.0,9.0
130,1,0.0,0.0,11.81
130,1,0.027602,1.0,11.812689
130,1,0.055204,2.0,11.815378
130,1,0.082806,3.0,11.818067
130,1,0.110408,4.0,11.824135
130,1,0.13801,5.0,11.838851
130,1,0.165612,6.0,11.857576
130,1,0.193214,7.0,11.888828
130,1,0.220816,8.0,11.920079
130,1,0.248418,9.0,11.951331
130,1,0.27602,10.0,11.9928
130,1,0.303622,11.0,12.14768
130,1,0.331224,12.0,12.302
130,1,0.358826,13.0,12.423
130,1,0.386428,14.0,12.544
130,1,0.41403,15.0,12.665
130,1,0.441632,16.0,12.992401
130,1,0.469234,17.0,13.385561
130,1,0.496836,18.0,13.758239
130,1,0.524438,19.0,14.130919
130,1,0.55204,20.0,14.5036
130,1,0.579642,21.0,14.85045
130,1,0.607244,22.0,15.146901
130,1,0.634846,23.0,15.35335
130,1,0.662448,24.0,15.518597
130,1,0.69005,25.0,15.683843
130,1,0.717652,26.0,15.84909
130,1,0.745254,27.0,15.96552
130,1,0.772856,28.0,16.08168
130,1,0.800458,29.0,16.771488
130,1,0.82806,30.0,17.505556
130,1,0.855662,31.0,18.239623
130,1,0.883264,32.0,19.699922
130,1,0.910866,33.0,23.902633
130,1,0.938468,34.0,27.352875
130,1,0.96607,35.0,30.7796
130,1,0.993672,36.0,34.206325
130,1,1.021274,37.0,37.633049
130,1,1.048876,38.0,41.648833
130,1,1.076478,39.0,45.778972
130,1,1.10408,40.0,50.495143
130,1,1.131682,41.0,56.261665
130,1,1.159284,42.0,62.028187
130,1,1.186886,43.0,66.531845
130,1,1.214488,44.0,69.585889
130,1,1.24209,45.0,72.590633
130,1,1.269692,46.0,75.521257
130,1,1.297294,47.0,78.451881
130,1,1.324896,48.0,81.382485
130,1,1.352498,49.0,85.172525
130,1,1.3801,50.0,89.388795
130,1,1.407702,51.0,91.155689
130,1,1.435304,52.0,92.922583
130,1,1.462906,53.0,94.689465
130,1,1.490508,54.0,96.456359
130,1,1.51811,55.0,98.365227
130,1,1.545712,56.0,99.731392
130,1,1.573314,57.0,100.801162
130,1,1.600916,58.0,101.870924
130,1,1.628518,59.0,102.940694
130,1,1.65612,60.0,103.821695
130,1,1.683722,61.0,104.510781
130,1,1.711324,62.0,104.664874
130,1,1.738926,63.0,104.739397
130,1,1.766528,64.0,104.81392
130,1,1.79413,65.0,104.888444
130,1,1.821732,66.0,104.560169
130,1,1.849334,67.0,104.017681
130,1,1.876936,68.0,102.936694
130,1,1.904538,69.0,101.8557
130,1,1.93214,70.0,100.774706
130,1,1.959742,71.0,99.414931
130,1,1.987344,72.0,97.482554
130,1,2.014946,73.0,95.290046
130,1,2.042548,74.0,93.097523
130,1,2.07015,75.0,90.905
130,1,2.097752,76.0,88.712477
130,1,2.125354,77.0,85.135939
130,1,2.152956,78.0,81.239218
130,1,2.180558,79.0,76.816484
130,1,2.20816,80.0,72.39375
130,1,2.235762,81.0,67.971016
130,1,2.263364,82.0,63.564637
130,1,2.290966,83.0,59.169417
130,1,2.318568,84.0,55.20268
130,1,2.34617,85.0,51.577483
130,1,2.373772,86.0,47.952287
130,1,2.401374,87.0,44.32709
130,1,2.428976,88.0,40.64881
130,1,2.456578,89.0,36.889738
130,1,2.48418,90.0,33.130667
130,1,2.511782,91.0,30.206739
130,1,2.539384,92.0,27.358049
130,1,2.566986,93.0,24.500809
130,1,2.594588,94.0,21.306404
130,1,2.62219,95.0,18.112
130,1,2.649792,96.0,15.825098
130,1,2.677394,97.0,14.294446
130,1,2.704996,98.0,12.763804
130,1,2.732598,99.0,11.775932
130,1,2.7602,100.0,12.51
130,2,0.0,0.0,12.51
130,2,0.027602,1.0,12.788531
130,2,0.055204,2.0,13.067059
130,2,0.082806,3.0,13.34559
130,2,0.110408,4.0,13.624118
130,2,0.13801,5.0,13.902649
130,2,0.165612,6.0,14.148159
130,2,0.193214,7.0,14.388552
130,2,0.220816,8.0,14.628948
130,2,0.248418,9.0,15.455241
130,2,0.27602,10.0,16.309778
130,2,0.303622,11.0,17.164314
130,2,0.331224,12.0,18.018843
130,2,0.358826,13.0,18.873379
130,2,0.386428,14.0,21.297301
130,2,0.41403,15.0,24.159754
130,2,0.441632,16.0,26.794874
130,2,0.469234,17.0,29.145809
130,2,0.496836,18.0,31.496766
130,2,0.524438,19.0,33.8477
130,2,0.55204,20.0,36.198657
130,2,0.579642,21.0,39.024031
130,2,0.607244,22.0,42.90362
130,2,0.634846,23.0,46.725441
130,2,0.662448,24.0,49.444572
130,2,0.69005,25.0,52.163727
130,2,0.717652,26.0,54.882883
130,2,0.745254,27.0,57.602013
130,2,0.772856,28.0,60.321169
130,2,0.800458,29.0,63.040299
130,2,0.82806,30.0,66.786957
130,2,0.855662,31.0,70.917581
130,2,0.883264,32.0,73.217116
130,2,0.910866,33.0,75.451284
130,2,0.938468,34.0,77.685432
130,2,0.96607,35.0,79.9196
130,2,0.993672,36.0,82.153768
130,2,1.021274,37.0,84.982991
130,2,1.048876,38.0,89.534602
130,2,1.076478,39.0,90.696046
130,2,1.10408,40.0,91.8575
130,2,1.131682,41.0,93.018954
130,2,1.159284,42.0,94.180398
130,2,1.186886,43.0,95.341852
130,2,1.214488,44.0,96.503296
130,2,1.24209,45.0,98.0525
130,2,1.269692,46.0,100.917367
130,2,1.297294,47.0,101.689992
130,2,1.324896,48.0,102.462624
130,2,1.352498,49.0,103.235249
130,2,1.3801,50.0,104.007881
130,2,1.407702,51.0,104.780513
130,2,1.435304,52.0,105.448609
130,2,1.462906,53.0,105.842323
130,2,1.490508,54.0,106.226001
130,2,1.51811,55.0,105.965
130,2,1.545712,56.0,105.703999
130,2,1.573314,57.0,105.443
130,2,1.600916,58.0,105.182
130,2,1.628518,59.0,104.921001
130,2,1.65612,60.0,104.082133
130,2,1.683722,61.0,103.13557
130,2,1.711324,62.0,102.189015
130,2,1.738926,63.0,100.25788
130,2,1.766528,64.0,98.295628
130,2,1.79413,65.0,96.333358
130,2,1.821732,66.0,94.371088
130,2,1.849334,67.0,92.408836
130,2,1.876936,68.0,88.945992
130,2,1.904538,69.0,84.952889
130,2,1.93214,70.0,82.4264
130,2,1.959742,71.0,79.899911
130,2,1.987344,72.0,77.373445
130,2,2.014946,73.0,74.846955
130,2,2.042548,74.0,72.320489
130,2,2.07015,75.0,69.084831
130,2,2.097752,76.0,64.090422
130,2,2.125354,77.0,59.151372
130,2,2.152956,78.0,56.219461
130,2,2.180558,79.0,53.287578
130,2,2.20816,80.0,50.355667
130,2,2.235762,81.0,47.423756
130,2,2.263364,82.0,44.491872
130,2,2.290966,83.0,41.42142
130,2,2.318568,84.0,37.99421
130,2,2.34617,85.0,34.566967
130,2,2.373772,86.0,32.004746
130,2,2.401374,87.0,29.495294
130,2,2.428976,88.0,26.985818
130,2,2.456578,89.0,24.476365
130,2,2.48418,90.0,21.966889
130,2,2.511782,91.0,19.781992
130,2,2.539384,92.0,17.694004
130,2,2.566986,93.0,15.605996
130,2,2.594588,94.0,14.979202
130,2,2.62219,95.0,14.521
130,2,2.649792,96.0,14.062798
130,2,2.677394,97.0,13.604601
130,2,2.704996,98.0,13.146399
130,2,2.732598,99.0,13.511397
130,2,2.7602,100.0,14.19
130,3,0.0,0.0,14.19
130,3,0.027602,1.0,14.19396
130,3,0.055204,2.0,14.19792
130,3,0.082806,3.0,14.20188
130,3,0.110408,4.0,14.20584
130,3,0.13801,5.0,14.2098
130,3,0.165612,6.0,14.821527
130,3,0.193214,7.0,15.465582
130,3,0.220816,8.0,16.109643
130,3,0.248418,9.0,17.267324
130,3,0.27602,10.0,18.450413
130,3,0.303622,11.0,19.633502
130,3,0.331224,12.0,20.816591
130,3,0.358826,13.0,23.243759
130,3,0.386428,14.0,25.842504
130,3,0.41403,15.0,28.44125
130,3,0.441632,16.0,31.039996
130,3,0.469234,17.0,33.351273
130,3,0.496836,18.0,35.607153
130,3,0.524438,19.0,37.863015
130,3,0.55204,20.0,42.502258
130,3,0.579642,21.0,45.642456
130,3,0.607244,22.0,48.289711
130,3,0.634846,23.0,50.936989
130,3,0.662448,24.0,53.584244
130,3,0.69005,25.0,56.2315
130,3,0.717652,26.0,60.500092
130,3,0.745254,27.0,65.316434
130,3,0.772856,28.0,68.904458
130,3,0.800458,29.0,72.031819
130,3,0.82806,30.0,75.159179
130,3,0.855662,31.0,78.28654
130,3,0.883264,32.0,81.252846
130,3,0.910866,33.0,83.632821
130,3,0.938468,34.0,86.012777
130,3,0.96607,35.0,87.909154
130,3,0.993672,36.0,89.588512
130,3,1.021274,37.0,91.267869
130,3,1.048876,38.0,92.947241
130,3,1.076478,39.0,94.559069
130,3,1.10408,40.0,95.630676
130,3,1.131682,41.0,96.702282
130,3,1.159284,42.0,97.752644
130,3,1.186886,43.0,98.789967
130,3,1.214488,44.0,99.827281
130,3,1.24209,45.0,100.864596
130,3,1.269692,46.0,101.879466
130,3,1.297294,47.0,102.361265
130,3,1.324896,48.0,102.488079
130,3,1.352498,49.0,102.29404
130,3,1.3801,50.0,102.1
130,3,1.407702,51.0,101.90596
130,3,1.435304,52.0,101.711921
130,3,1.462906,53.0,101.208506
130,3,1.490508,54.0,100.362812
130,3,1.51811,55.0,99.366697
130,3,1.545712,56.0,98.212899
130,3,1.573314,57.0,97.059101
130,3,1.600916,58.0,95.905293
130,3,1.628518,59.0,94.751495
130,3,1.65612,60.0,93.597697
130,3,1.683722,61.0,90.671722
130,3,1.711324,62.0,87.775068
130,3,1.738926,63.0,85.130864
130,3,1.766528,64.0,82.486682
130,3,1.79413,65.0,79.8425
130,3,1.821732,66.0,77.198318
130,3,1.849334,67.0,71.443542
130,3,1.876936,68.0,65.961705
130,3,1.904538,69.0,62.007027
130,3,1.93214,70.0,58.052349
130,3,1.959742,71.0,54.097671
130,3,1.987344,72.0,50.142993
130,3,2.014946,73.0,45.317594
130,3,2.042548,74.0,38.521255
130,3,2.07015,75.0,32.36163
130,3,2.097752,76.0,27.790037
130,3,2.125354,77.0,23.218445
130,3,2.152956,78.0,18.646815
130,3,2.180558,79.0,14.075222
130,3,2.20816,80.0,11.992632
130,3,2.235762,81.0,10.781186
130,3,2.263364,82.0,9.744401
130,3,2.290966,83.0,9.493599
130,3,2.318568,84.0,9.2428
130,3,2.34617,85.0,8.992
130,3,2.373772,86.0,8.7412
130,3,2.401374,87.0,8.700966
130,3,2.428976,88.0,8.781056
130,3,2.456578,89.0,8.861146
130,3,2.48418,90.0,8.775372
130,3,2.511782,91.0,8.59619
130,3,2.539384,92.0,8.417009
130,3,2.566986,93.0,8.237826
130,3,2.594588,94.0,8.347091
130,3,2.62219,95.0,8.640894
130,3,2.649792,96.0,8.532715
130,3,2.677394,97.0,8.424537
130,3,2.704996,98.0,8.316357
130,3,2.732598,99.0,8.208179
130,3,2.7602,100.0,8.1
131,1,0.0,0.0,12.49
131,1,0.027602,1.0,12.466456
131,1,0.055204,2.0,12.442911
131,1,0.082806,3.0,12.419367
131,1,0.110408,4.0,12.395822
131,1,0.13801,5.0,12.372278
131,1,0.165612,6.0,12.3418
131,1,0.193214,7.0,12.303767
131,1,0.220816,8.0,12.265733
131,1,0.248418,9.0,12.2277
131,1,0.27602,10.0,12.259
131,1,0.303622,11.0,12.3079
131,1,0.331224,12.0,12.3568
131,1,0.358826,13.0,12.4057
131,1,0.386428,14.0,12.4546
131,1,0.41403,15.0,12.5528
131,1,0.441632,16.0,12.65712
131,1,0.469234,17.0,12.76144
131,1,0.496836,18.0,12.957179
131,1,0.524438,19.0,13.1727
131,1,0.55204,20.0,13.388222
131,1,0.579642,21.0,13.603744
131,1,0.607244,22.0,13.819266
131,1,0.634846,23.0,14.281971
131,1,0.662448,24.0,15.319735
131,1,0.69005,25.0,16.3575
131,1,0.717652,26.0,17.395265
131,1,0.745254,27.0,19.159804
131,1,0.772856,28.0,21.370509
131,1,0.800458,29.0,23.581192
131,1,0.82806,30.0,25.791875
131,1,0.855662,31.0,28.002558
131,1,0.883264,32.0,32.077447
131,1,0.910866,33.0,36.907719
131,1,0.938468,34.0,40.324251
131,1,0.96607,35.0,43.531722
131,1,0.993672,36.0,46.739194
131,1,1.021274,37.0,49.946665
131,1,1.048876,38.0,53.154168
131,1,1.076478,39.0,56.351506
131,1,1.10408,40.0,59.53
131,1,1.131682,41.0,62.708494
131,1,1.159284,42.0,65.82361
131,1,1.186886,43.0,68.777556
131,1,1.214488,44.0,71.731473
131,1,1.24209,45.0,74.685389
131,1,1.269692,46.0,77.639305
131,1,1.297294,47.0,80.593222
131,1,1.324896,48.0,83.591532
131,1,1.352498,49.0,86.603766
131,1,1.3801,50.0,89.616
131,1,1.407702,51.0,91.476485
131,1,1.435304,52.0,92.827345
131,1,1.462906,53.0,94.178218
131,1,1.490508,54.0,95.529078
131,1,1.51811,55.0,96.879937
131,1,1.545712,56.0,98.104398
131,1,1.573314,57.0,99.294295
131,1,1.600916,58.0,100.243602
131,1,1.628518,59.0,100.707245
131,1,1.65612,60.0,101.170889
131,1,1.683722,61.0,101.634532
131,1,1.711324,62.0,102.098176
131,1,1.738926,63.0,102.561824
131,1,1.766528,64.0,101.730398
131,1,1.79413,65.0,100.594833
131,1,1.821732,66.0,99.459269
131,1,1.849334,67.0,98.256857
131,1,1.876936,68.0,96.602393
131,1,1.904538,69.0,94.947947
131,1,1.93214,70.0,93.2935
131,1,1.959742,71.0,91.639053
131,1,1.987344,72.0,89.511215
131,1,2.014946,73.0,85.713285
131,1,2.042548,74.0,81.915392
131,1,2.07015,75.0,78.236563
131,1,2.097752,76.0,75.214956
131,1,2.125354,77.0,72.19335
131,1,2.152956,78.0,69.171713
131,1,2.180558,79.0,66.150106
131,1,2.20816,80.0,62.757333
131,1,2.235762,81.0,58.223226
131,1,2.263364,82.0,53.689118
131,1,2.290966,83.0,49.154965
131,1,2.318568,84.0,45.435339
131,1,2.34617,85.0,42.344273
131,1,2.373772,86.0,39.253206
131,1,2.401374,87.0,36.16214
131,1,2.428976,88.0,33.071042
131,1,2.456578,89.0,29.979976
131,1,2.48418,90.0,26.888909
131,1,2.511782,91.0,19.716566
131,1,2.539384,92.0,15.870404
131,1,2.566986,93.0,14.988159
131,1,2.594588,94.0,14.105923
131,1,2.62219,95.0,13.223688
131,1,2.649792,96.0,12.341452
131,1,2.677394,97.0,12.935045
131,1,2.704996,98.0,14.220038
131,1,2.732598,99.0,15.505019
131,1,2.7602,100.0,16.79
131,2,0.0,0.0,16.79
131,2,0.027602,1.0,16.853682
131,2,0.055204,2.0,16.917363
131,2,0.082806,3.0,16.981045
131,2,0.110408,4.0,17.044726
131,2,0.13801,5.0,17.108408
131,2,0.165612,6.0,17.185707
131,2,0.193214,7.0,17.664361
131,2,0.220816,8.0,18.143009
131,2,0.248418,9.0,18.621663
131,2,0.27602,10.0,19.100316
131,2,0.303622,11.0,19.578964
131,2,0.331224,12.0,20.084311
131,2,0.358826,13.0,22.240089
131,2,0.386428,14.0,24.395892
131,2,0.41403,15.0,26.55167
131,2,0.441632,16.0,29.020388
131,2,0.469234,17.0,32.268682
131,2,0.496836,18.0,35.516936
131,2,0.524438,19.0,38.626688
131,2,0.55204,20.0,41.481993
131,2,0.579642,21.0,44.337333
131,2,0.607244,22.0,47.192637
131,2,0.634846,23.0,50.047977
131,2,0.662448,24.0,52.903282
131,2,0.69005,25.0,55.758621
131,2,0.717652,26.0,58.624072
131,2,0.745254,27.0,61.496521
131,2,0.772856,28.0,64.369006
131,2,0.800458,29.0,67.241455
131,2,0.82806,30.0,69.41405
131,2,0.855662,31.0,71.517392
131,2,0.883264,32.0,73.620761
131,2,0.910866,33.0,75.724103
131,2,0.938468,34.0,77.827472
131,2,0.96607,35.0,79.93084
131,2,0.993672,36.0,82.058236
131,2,1.021274,37.0,84.283754
131,2,1.048876,38.0,86.509246
131,2,1.076478,39.0,88.734764
131,2,1.10408,40.0,90.313966
131,2,1.131682,41.0,91.156817
131,2,1.159284,42.0,91.999667
131,2,1.186886,43.0,92.842507
131,2,1.214488,44.0,93.685357
131,2,1.24209,45.0,94.528196
131,2,1.269692,46.0,95.371047
131,2,1.297294,47.0,96.196371
131,2,1.324896,48.0,97.014363
131,2,1.352498,49.0,97.832346
131,2,1.3801,50.0,98.629458
131,2,1.407702,51.0,98.607672
131,2,1.435304,52.0,98.585887
131,2,1.462906,53.0,98.564101
131,2,1.490508,54.0,98.542315
131,2,1.51811,55.0,98.520529
131,2,1.545712,56.0,98.463656
131,2,1.573314,57.0,97.833539
131,2,1.600916,58.0,97.20343
131,2,1.628518,59.0,96.521219
131,2,1.65612,60.0,95.187994
131,2,1.683722,61.0,93.854784
131,2,1.711324,62.0,92.521558
131,2,1.738926,63.0,91.188349
131,2,1.766528,64.0,89.855123
131,2,1.79413,65.0,88.521914
131,2,1.821732,66.0,86.826871
131,2,1.849334,67.0,84.491417
131,2,1.876936,68.0,82.155992
131,2,1.904538,69.0,79.820538
131,2,1.93214,70.0,77.09734
131,2,1.959742,71.0,74.147858
131,2,1.987344,72.0,71.198411
131,2,2.014946,73.0,68.248929
131,2,2.042548,74.0,65.299482
131,2,2.07015,75.0,62.35
131,2,2.097752,76.0,59.400518
131,2,2.125354,77.0,54.936209
131,2,2.152956,78.0,50.337345
131,2,2.180558,79.0,45.738537
131,2,2.20816,80.0,41.4327
131,2,2.235762,81.0,38.938401
131,2,2.263364,82.0,36.444072
131,2,2.290966,83.0,33.949773
131,2,2.318568,84.0,31.455443
131,2,2.34617,85.0,28.961114
131,2,2.373772,86.0,26.437975
131,2,2.401374,87.0,23.813606
131,2,2.428976,88.0,21.189269
131,2,2.456578,89.0,18.942337
131,2,2.48418,90.0,17.902583
131,2,2.511782,91.0,16.862816
131,2,2.539384,92.0,15.823049
131,2,2.566986,93.0,14.783294
131,2,2.594588,94.0,13.743527
131,2,2.62219,95.0,12.703773
131,2,2.649792,96.0,12.642846
131,2,2.677394,97.0,13.46713
131,2,2.704996,98.0,14.291423
